Time,Voltage 1 - Dev4_ai1 1
3,683722526965932800E+9,2,242783718071939400E+0
3,683722526965942900E+9,2,243112423114446100E+0
3,683722526965952900E+9,2,242783718071939400E+0
3,683722526965962900E+9,2,242783718071939400E+0
3,683722526965972400E+9,2,242455013029655700E+0
3,683722526965982400E+9,2,243112423114446100E+0
3,683722526965992400E+9,2,242783718071939400E+0
3,683722526966002500E+9,2,243112423114446100E+0
3,683722526966012500E+9,2,243112423114446100E+0
3,683722526966022500E+9,2,242455013029655700E+0
3,683722526966032500E+9,2,243112423114446100E+0
3,683722526966042500E+9,2,242783718071939400E+0
3,683722526966052500E+9,2,243441128157177100E+0
3,683722526966062500E+9,2,242783718071939400E+0
3,683722526966072600E+9,2,242783718071939400E+0
3,683722526966082600E+9,2,242783718071939400E+0
3,683722526966092600E+9,2,242783718071939400E+0
3,683722526966102600E+9,2,242783718071939400E+0
3,683722526966112600E+9,2,242783718071939400E+0
3,683722526966122600E+9,2,242783718071939400E+0
3,683722526966132600E+9,2,243112423114446100E+0
3,683722526966142700E+9,2,242455013029655700E+0
3,683722526966152700E+9,2,242783718071939400E+0
3,683722526966162700E+9,2,242126307987595700E+0
3,683722526966172700E+9,2,242455013029655700E+0
3,683722526966182700E+9,2,242455013029655700E+0
3,683722526966192700E+9,2,242783718071939400E+0
3,683722526966202700E+9,2,242455013029655700E+0
3,683722526966212700E+9,2,242783718071939400E+0
3,683722526966222800E+9,2,242455013029655700E+0
3,683722526966232800E+9,2,242783718071939400E+0
3,683722526966242800E+9,2,242126307987595700E+0
3,683722526966252800E+9,2,242455013029655700E+0
3,683722526966262800E+9,2,242455013029655700E+0
3,683722526966272800E+9,2,242783718071939400E+0
3,683722526966282800E+9,2,242455013029655700E+0
3,683722526966292900E+9,2,242126307987595700E+0
3,683722526966302900E+9,2,241797602945759100E+0
3,683722526966312900E+9,2,242455013029655700E+0
3,683722526966322400E+9,2,242783718071939400E+0
3,683722526966332400E+9,2,242455013029655700E+0
3,683722526966342400E+9,2,242783718071939400E+0
3,683722526966352500E+9,2,241797602945759100E+0
3,683722526966362500E+9,2,242126307987595700E+0
3,683722526966372500E+9,2,242455013029655700E+0
3,683722526966382500E+9,2,242126307987595700E+0
3,683722526966392500E+9,2,242455013029655700E+0
3,683722526966402500E+9,2,242455013029655700E+0
3,683722526966412500E+9,2,242783718071939400E+0
3,683722526966422600E+9,2,242455013029655700E+0
3,683722526966432600E+9,2,241797602945759100E+0
3,683722526966442600E+9,2,242126307987595700E+0
3,683722526966452600E+9,2,241797602945759100E+0
3,683722526966462600E+9,2,242126307987595700E+0
3,683722526966472600E+9,2,242455013029655700E+0
3,683722526966482600E+9,2,242455013029655700E+0
3,683722526966492700E+9,2,242126307987595700E+0
3,683722526966502700E+9,2,242126307987595700E+0
3,683722526966512700E+9,2,241797602945759100E+0
3,683722526966522700E+9,2,242126307987595700E+0
3,683722526966532700E+9,2,242126307987595700E+0
3,683722526966542700E+9,2,241797602945759100E+0
3,683722526966552700E+9,2,242126307987595700E+0
3,683722526966562700E+9,2,242126307987595700E+0
3,683722526966572800E+9,2,241797602945759100E+0
3,683722526966582800E+9,2,241797602945759100E+0
3,683722526966592800E+9,2,242126307987595700E+0
3,683722526966602800E+9,2,241797602945759100E+0
3,683722526966612800E+9,2,242126307987595700E+0
3,683722526966622800E+9,2,241468897904145900E+0
3,683722526966632800E+9,2,242126307987595700E+0
3,683722526966642900E+9,2,242126307987595700E+0
3,683722526966652900E+9,2,241797602945759100E+0
3,683722526966662900E+9,2,242126307987595700E+0
3,683722526966672400E+9,2,241468897904145900E+0
3,683722526966682400E+9,2,241468897904145900E+0
3,683722526966692400E+9,2,241797602945759100E+0
3,683722526966702500E+9,2,241468897904145900E+0
3,683722526966712500E+9,2,242783718071939400E+0
3,683722526966722500E+9,2,242126307987595700E+0
3,683722526966732500E+9,2,242126307987595700E+0
3,683722526966742500E+9,2,242455013029655700E+0
3,683722526966752500E+9,2,242455013029655700E+0
3,683722526966762500E+9,2,242455013029655700E+0
3,683722526966772600E+9,2,243112423114446100E+0
3,683722526966782600E+9,2,242455013029655700E+0
3,683722526966792600E+9,2,242783718071939400E+0
3,683722526966802600E+9,2,243441128157177100E+0
3,683722526966812600E+9,2,243112423114446100E+0
3,683722526966822600E+9,2,243769833200131500E+0
3,683722526966832600E+9,2,242783718071939400E+0
3,683722526966842600E+9,2,243112423114446100E+0
3,683722526966852700E+9,2,243441128157177100E+0
3,683722526966862700E+9,2,243441128157177100E+0
3,683722526966872700E+9,2,243441128157177100E+0
3,683722526966882700E+9,2,243769833200131500E+0
3,683722526966892700E+9,2,244098538243309200E+0
3,683722526966902700E+9,2,244755948330336100E+0
3,683722526966912700E+9,2,244098538243309200E+0
3,683722526966922800E+9,2,244098538243309200E+0
3,683722526966932800E+9,2,244755948330336100E+0
3,683722526966942800E+9,2,244427243286710700E+0
3,683722526966952800E+9,2,245084653374184800E+0
3,683722526966962800E+9,2,244755948330336100E+0
3,683722526966972800E+9,2,244755948330336100E+0
3,683722526966982800E+9,2,244755948330336100E+0
3,683722526966992900E+9,2,244427243286710700E+0
3,683722526967002900E+9,2,245413358418257400E+0
3,683722526967012900E+9,2,245413358418257400E+0
3,683722526967022400E+9,2,244755948330336100E+0
3,683722526967032400E+9,2,246399473551818500E+0
3,683722526967042400E+9,2,245413358418257400E+0
3,683722526967052500E+9,2,245742063462553800E+0
3,683722526967062500E+9,2,246070768507074400E+0
3,683722526967072500E+9,2,246070768507074400E+0
3,683722526967082500E+9,2,246070768507074400E+0
3,683722526967092500E+9,2,246070768507074400E+0
3,683722526967102500E+9,2,245742063462553800E+0
3,683722526967112500E+9,2,246728178596786300E+0
3,683722526967122600E+9,2,246399473551818500E+0
3,683722526967132600E+9,2,246399473551818500E+0
3,683722526967142600E+9,2,246399473551818500E+0
3,683722526967152600E+9,2,246728178596786300E+0
3,683722526967162600E+9,2,246728178596786300E+0
3,683722526967172600E+9,2,247385588687393500E+0
3,683722526967182600E+9,2,246728178596786300E+0
3,683722526967192600E+9,2,247056883641978000E+0
3,683722526967202700E+9,2,247056883641978000E+0
3,683722526967212700E+9,2,246728178596786300E+0
3,683722526967222700E+9,2,247385588687393500E+0
3,683722526967232700E+9,2,246728178596786300E+0
3,683722526967242700E+9,2,247385588687393500E+0
3,683722526967252700E+9,2,247385588687393500E+0
3,683722526967262700E+9,2,247385588687393500E+0
3,683722526967272800E+9,2,247714293733033200E+0
3,683722526967282800E+9,2,247714293733033200E+0
3,683722526967292800E+9,2,248042998778896800E+0
3,683722526967302800E+9,2,248700408871295900E+0
3,683722526967312800E+9,2,248371703824984200E+0
3,683722526967322800E+9,2,249029113917831300E+0
3,683722526967332800E+9,2,248700408871295900E+0
3,683722526967342900E+9,2,249029113917831300E+0
3,683722526967352900E+9,2,249357818964591100E+0
3,683722526967362900E+9,2,249686524011574600E+0
3,683722526967372400E+9,2,249686524011574600E+0
3,683722526967382400E+9,2,250015229058782500E+0
3,683722526967392400E+9,2,250343934106214600E+0
3,683722526967402500E+9,2,250343934106214600E+0
3,683722526967412500E+9,2,250343934106214600E+0
3,683722526967422500E+9,2,251001344201751100E+0
3,683722526967432500E+9,2,251001344201751100E+0
3,683722526967442500E+9,2,251658754298184700E+0
3,683722526967452500E+9,2,251987459346737700E+0
3,683722526967462500E+9,2,251330049249855600E+0
3,683722526967472600E+9,2,251658754298184700E+0
3,683722526967482600E+9,2,252316164395515000E+0
3,683722526967492600E+9,2,251987459346737700E+0
3,683722526967502600E+9,2,252644869444516900E+0
3,683722526967512600E+9,2,252316164395515000E+0
3,683722526967522600E+9,2,253302279543193600E+0
3,683722526967532600E+9,2,253959689642767800E+0
3,683722526967542600E+9,2,253630984592868400E+0
3,683722526967552700E+9,2,253959689642767800E+0
3,683722526967562700E+9,2,253959689642767800E+0
3,683722526967572700E+9,2,253959689642767800E+0
3,683722526967582700E+9,2,253959689642767800E+0
3,683722526967592700E+9,2,253959689642767800E+0
3,683722526967602700E+9,2,254617099743240000E+0
3,683722526967612700E+9,2,254945804793812700E+0
3,683722526967622800E+9,2,254288394692891500E+0
3,683722526967632800E+9,2,254945804793812700E+0
3,683722526967642800E+9,2,254945804793812700E+0
3,683722526967652800E+9,2,255603214895631800E+0
3,683722526967662800E+9,2,255274509844610100E+0
3,683722526967672800E+9,2,255603214895631800E+0
3,683722526967682800E+9,2,255931919946878600E+0
3,683722526967692800E+9,2,255931919946878600E+0
3,683722526967702900E+9,2,255931919946878600E+0
3,683722526967712900E+9,2,256589330050045500E+0
3,683722526967722400E+9,2,256260624998349700E+0
3,683722526967732400E+9,2,256918035101966000E+0
3,683722526967742400E+9,2,256918035101966000E+0
3,683722526967752500E+9,2,256918035101966000E+0
3,683722526967762500E+9,2,256918035101966000E+0
3,683722526967772500E+9,2,257246740154111200E+0
